timestamp,power_usage_mW
1724580978313,170312
1724581009436,146160
1724581040554,167010
1724581071926,179169
1724581103041,205241
1724581134156,191509
1724581165277,210521
1724581196395,181038
1724581227514,188189
1724581258630,215726
1724581289747,211227
1724581320865,204515
1724581351987,181928
1724581383121,207019
1724581414243,232257
1724581445359,207791
1724581476480,194318
1724581507606,207167
1724581538723,201723
1724581569839,159307
1724581600971,161627
1724581632099,169013
1724581663314,218639
1724581694429,203512
1724581725545,213390
1724581756660,193106
1724581787778,203656
1724581818897,208153
1724581850013,211918
1724581881131,202640
1724581912248,188557
1724581943369,211979
1724581974484,182139
1724582005607,176570
1724582036722,213258
1724582067841,213689
1724582098960,199970
1724582130078,171572
1724582161194,167670
1724582192313,168811
1724582223443,171087
1724582254679,207482
1724582285795,219378
1724582316913,207021
1724582348042,178583
1724582379161,213574
1724582410278,212091
1724582441395,222381
1724582472516,184909
1724582503635,211456
1724582534760,188750
1724582565879,211442
1724582597003,186163
1724582628124,184120
1724582659245,209844
1724582690361,216838
1724582721478,179052
1724582752609,169821
1724582783730,174662
1724582813773,210022
1724582844892,209358
1724582876009,201671
1724582907132,235747
1724582938253,183067
1724582969372,229905
1724583000487,184646
1724583031602,218955
1724583062723,210996
1724583093851,210674
1724583124969,178558
1724583156098,223380
1724583187215,210870
1724583218332,198415
1724583249453,229441
1724583280575,170535
1724583311693,177606
1724583342808,174013
1724583373980,207774
1724583405096,213362
1724583436213,195309
1724583467336,210292
1724583498456,213227
1724583529572,194576
1724583560691,197359
1724583591809,214925
1724583622930,213245
1724583654050,210561
1724583685170,209901
1724583716304,201382
1724583747423,206235
1724583778544,211377
1724583809662,215121
1724583840782,168889
1724583871899,179857
1724583903032,168789
1724583934433,185711
1724583965550,208157
1724583996677,203020
1724584027795,232375
1724584058913,233002
1724584090028,208109
1724584121148,187446
1724584152266,214560
1724584183388,224574
1724584214507,206255
1724584245625,202729
1724584276745,196509
1724584307860,213442
1724584338975,218779
1724584370096,211630
1724584401216,178010
1724584432334,177124
1724584463458,167470
1724584494605,199651
1724584525722,182168
1724584556842,213769
1724584587959,200658
1724584619078,215531
1724584650194,206112
1724584681312,197009
1724584712431,192435
1724584743547,207001
1724584774675,204567
1724584805798,202911
1724584836916,215092
1724584868031,210256
1724584899150,213569
1724584930271,212207
1724584961386,185306
1724584992507,180634
1724585023624,172629
1724585053652,220758
1724585084767,212701
1724585115887,222986
1724585147014,203823
1724585178132,224643
1724585209249,212530
1724585240363,205318
1724585271480,213755
1724585302602,195435
1724585333723,202470
1724585364845,184131
1724585395958,225050
1724585427081,209411
1724585458195,216396
1724585489321,216532
1724585520437,170404
1724585551575,178670
1724585582696,170601
1724585614077,209085
1724585645196,237916
1724585676314,210298
1724585707432,215272
1724585738549,196196
1724585769669,215737
1724585800784,186834
1724585831909,203017
1724585863024,189973
1724585894146,200594
1724585925267,209367
1724585956390,212873
1724585987507,193527
1724586018631,201918
1724586049748,172841
1724586080870,174060
1724586111987,181497
1724586143248,188184
1724586174366,197196
1724586205484,215172
1724586236600,180072
1724586267717,195439
1724586298833,219396
1724586329958,219062
1724586361074,213904
1724586392190,218624
1724586423304,212288
1724586454422,206505
1724586485542,239583
1724586516658,209713
1724586547779,228588
1724586578897,212992
1724586610017,174909
1724586641137,172680
1724586672261,167816
1724586703470,227518
1724586734589,208349
1724586765707,196783
1724586796828,195420
1724586827945,212885
1724586859072,210842
1724586890201,223506
1724586921322,210897
1724586952448,194548
1724586983564,202099
1724587014680,210804
1724587045797,210776
1724587076911,191974
1724587108038,226065
1724587139156,210328
1724587170273,187936
1724587201389,166144
1724587232507,171277
1724587263699,207157
1724587294815,216922
1724587325936,229866
1724587357052,207527
1724587388167,214892
1724587419293,211285
1724587450412,212312
1724587481532,229844
1724587512650,210858
1724587543769,207867
1724587574887,209202
1724587606007,216965
1724587637126,213276
1724587668245,201309
1724587699362,203728
1724587730486,170014
1724587761611,169633
1724587792728,167707
1724587823882,200071
1724587855000,215178
1724587886126,229277
1724587917245,178291
1724587948358,225416
1724587979472,210212
1724588010595,180059
1724588041709,197370
1724588072830,218513
1724588103949,208702
1724588135067,181928
1724588166184,220239
1724588197299,215644
1724588228428,206987
1724588259545,179361
1724588290669,181029
1724588321793,171071
1724588351829,186057
1724588382950,189992
1724588414069,200809
1724588445188,181052
1724588476305,210348
1724588507424,203897
1724588538541,200746
1724588569659,212838
1724588600776,215300
1724588631900,207572
1724588663022,207310
1724588694146,202877
1724588725266,225036
1724588756382,209731
1724588787500,202575
1724588818625,172574
1724588849748,169114
1724588880870,178795
1724588912233,195810
1724588943349,199507
1724588974471,217355
1724589005591,211683
1724589036710,199677
1724589067830,211224
1724589098947,191959
1724589130065,203286
1724589161183,181958
1724589192308,221535
1724589223428,209018
1724589254551,181664
1724589285667,209869
1724589316785,219688
1724589347901,168192
1724589379026,158041
1724589410170,177179
1724589441295,206089
1724589472411,205258
1724589503528,211759
1724589534649,207107
1724589565770,216503
1724589596889,220512
1724589628015,223431
1724589659132,191519
1724589690254,227309
1724589721370,210318
1724589752495,211817
1724589783612,205591
1724589814736,202820
1724589845856,207620
1724589876973,182590
1724589908126,172733
1724589939254,160064
1724589970375,173792
1724590001566,203017
1724590032685,201859
1724590063801,180799
1724590094920,204937
1724590126037,213150
1724590157154,205162
1724590188271,206335
1724590219386,191187
1724590250506,206992
1724590281624,218671
1724590312743,211980
1724590343861,225517
1724590374992,182955
1724590406109,207136
1724590437229,178356
1724590468358,169338
1724590499477,158506
1724590530608,200130
1724590561726,202244
1724590592849,208812
1724590623967,208600
1724590655089,203715
1724590686206,199248
1724590717321,203084
1724590748437,206913
1724590779558,226519
1724590810676,215020
1724590841797,213169
1724590872914,211968
1724590904033,206926
1724590935157,179090
1724590966273,193317
1724590997392,171277
1724591028509,168732
1724591059627,169278
1724591089643,192453
1724591120760,176692
1724591151878,212116
1724591182995,185098
1724591214112,207693
1724591245229,205860
1724591276349,203916
1724591307471,201557
1724591338590,196212
1724591369707,205523
1724591400824,206053
1724591431939,181964
1724591463054,211248
1724591494172,208351
1724591525293,208485
1724591556410,166765
1724591587527,169740
1724591618647,178576
1724591649889,203477
1724591681003,218480
1724591712123,219258
1724591743241,233142
1724591774358,209070
1724591805480,202403
1724591836596,210170
1724591867715,216526
1724591898833,196631
1724591929952,214553
1724591961076,221195
1724591992204,204810
1724592023326,209049
1724592054445,182563
1724592085564,229969
1724592116686,169028
1724592147806,170712
1724592178945,160961
1724592210333,201525
1724592241448,218862
1724592272568,205753
1724592303687,200285
1724592334805,209639
1724592365929,212528
1724592397044,209923
1724592428165,214355
1724592459282,207369
1724592490396,194855
1724592521517,210827
1724592552634,197280
1724592583749,184438
1724592614871,213654
1724592645989,172734
1724592677112,174392
1724592708236,175177
1724592738358,173104
1724592769474,212014
1724592800600,201146
1724592831717,213852
1724592862838,219220
1724592893957,184205
1724592925074,203170
1724592956193,206462
1724592987315,211940
1724593018434,199279
1724593049552,215321
1724593080671,230006
1724593111793,223140
1724593142910,209567
1724593174040,209976
1724593205158,161538
1724593236299,168136
1724593267416,170937
1724593298798,222837
1724593329926,208875
1724593361042,196779
1724593392158,217439
1724593423275,206913
1724593454395,215229
1724593485519,206928
1724593516639,243076
1724593547759,211220
1724593578875,181614
1724593609993,192763
1724593641115,206270
1724593672235,205075
1724593703354,214314
1724593734490,168072
1724593765606,158094
1724593796725,177183
1724593826851,208539
1724593857973,186062
1724593889092,211372
1724593920215,212681
1724593951339,189519
1724593982456,210808
1724594013573,234932
1724594044693,204780
1724594075809,211477
1724594106925,211576
1724594138046,201316
1724594169165,222908
1724594200286,211555
1724594231401,206955
1724594262519,208589
1724594293635,175715
1724594324756,171374
1724594355873,167439
1724594385888,198595
1724594417007,215200
1724594448126,205156
1724594479244,210615
1724594510361,240258
1724594541481,211459
1724594572598,198887
1724594603715,214459
1724594634840,209134
1724594665958,179576
1724594697074,212638
1724594728190,213530
1724594759307,216209
1724594790426,193352
1724594821545,184961
1724594852672,148256
1724594883798,181884
1724594914918,163630
1724594946043,166506
1724594977166,204632
1724595008282,210084
1724595039413,183311
1724595070536,200000
1724595101654,206267
1724595132773,187299
1724595163889,232017
1724595195006,214344
1724595226129,211129
1724595257250,201643
1724595288365,221628
1724595319481,210886
1724595350598,209208
1724595381715,210612
1724595412831,149205
1724595443953,170688
1724595475068,147618
1724595506192,160074
1724595537565,210747
1724595568688,203594
1724595599804,222820
1724595630918,178946
1724595662039,209238
1724595693155,217499
1724595724273,197692
1724595755397,207262
1724595786519,210342
1724595817638,209105
1724595848756,209860
1724595879881,204817
1724595911000,214190
1724595942123,194580
1724595973239,171588
1724596004378,159241
1724596035506,170139
1724596066629,207339
1724596097744,204601
1724596128860,199683
1724596159978,219857
1724596191103,211947
1724596222221,188154
1724596253338,189771
1724596284456,187013
1724596315581,221495
1724596346701,191416
1724596377819,211503
1724596408940,212962
1724596440059,201719
1724596471178,215716
1724596502299,225344
1724596533424,178079
1724596564542,167389
1724596595662,167111
1724596626779,191692
1724596657900,207917
1724596689017,213261
1724596720135,223057
1724596751254,212554
1724596782381,228145
1724596813497,201850
1724596844619,209344
1724596875735,195850
1724596906850,182092
1724596937965,199736
1724596969091,202514
1724597000211,206678
1724597031328,211537
1724597062448,170227
1724597093567,171609
1724597124693,176117
1724597155900,180250
1724597187017,193685
1724597218133,205535
1724597249249,187575
1724597280366,221107
1724597311485,208395
1724597342606,204112
1724597373723,220353
1724597404839,199416
1724597435959,231204
1724597467080,230999
1724597498210,198917
1724597529326,207173
1724597560450,228387
1724597591565,210476
1724597622689,170854
1724597653809,170080
1724597684927,180880
1724597716066,212743
1724597747185,152670
1724597778305,194996
1724597809424,189607
1724597840540,216198
1724597871658,205600
1724597902776,209236
1724597933894,204128
1724597965015,190169
1724597996131,220684
1724598027260,224110
1724598058377,195484
1724598089497,220225
1724598120615,179570
1724598151732,201428
1724598182856,173098
1724598213974,165171
1724598245096,179670
1724598275246,182244
1724598306364,233363
1724598337480,182815
1724598368600,205070
1724598399718,192693
1724598430835,227335
1724598461959,210102
1724598493075,212129
1724598524194,209514
1724598555313,207375
1724598586428,202695
1724598617546,198423
1724598648661,209432
1724598679784,204454
1724598710908,180999
1724598742036,168616
1724598773151,168808
1724598804286,202155
1724598835404,208151
1724598866526,215223
1724598897648,213341
1724598928762,214954
1724598959882,182083
1724598990997,206746
1724599022121,213930
1724599053236,217571
1724599084363,207761
1724599115479,213295
1724599146600,206606
1724599177720,182650
1724599208840,209280
1724599239960,213446
1724599271102,179496
1724599302220,170394
1724599333339,168534
1724599364505,213178
1724599395627,209105
1724599426742,206299
1724599457861,197757
1724599488983,215228
1724599520100,218174
1724599551228,218694
1724599582346,189990
1724599613462,214635
1724599644578,209112
1724599675695,190775
1724599706811,201104
1724599737926,209683
1724599769049,207732
1724599800165,169390
1724599831287,179907
1724599862414,176883
1724599893621,209114
1724599924743,208640
1724599955866,193985
1724599986985,226121
1724600018100,198320
1724600049216,210553
1724600080335,194715
1724600111454,212877
1724600142568,211588
1724600173686,218838
1724600204812,211045
1724600235934,204285
1724600267052,200295
1724600298169,192025
1724600329289,171524
1724600360411,174598
1724600391546,168229
1724600421677,209412
1724600452804,205097
1724600483922,206612
1724600515040,210165
1724600546161,186607
1724600577288,188557
1724600608406,213483
1724600639524,208338
1724600670646,211846
1724600701764,231169
1724600732884,212429
1724600764006,212699
1724600795123,197813
1724600826241,210695
1724600857363,231122
1724600888479,171296
1724600919600,170156
1724600950719,157287
1724600981897,203870
1724601013014,223244
1724601044131,206700
1724601075249,200811
1724601106367,213289
1724601137485,237398
1724601168606,205484
1724601199727,219559
1724601230867,208179
1724601261986,214501
1724601293107,215397
1724601324222,206204
1724601355341,210026
1724601386457,199199
1724601417576,178629
1724601448698,158452
1724601479822,178285
1724601510950,154913
1724601542112,207335
1724601573230,211541
1724601604350,215050
1724601635472,213012
1724601666591,209303
1724601697710,204497
1724601728826,215608
1724601759944,224520
1724601791066,214493
1724601822185,182383
1724601853302,215848
1724601884420,210470
1724601915545,211533
1724601946662,210202
1724601977788,178820
1724602008905,178187
1724602040022,169474
1724602071221,224804
1724602102337,190637
1724602133452,217865
1724602164573,204852
1724602195696,205027
1724602226819,181805
1724602257935,189301
1724602289060,221970
1724602320179,209445
1724602351301,207807
1724602382417,178423
1724602413532,210545
1724602444649,193645
1724602475767,208000
1724602506883,216399
1724602538012,172028
1724602569139,177858
1724602600267,171427
1724602630307,216200
1724602661426,211041
1724602692541,209625
1724602723661,195762
1724602754785,211631
1724602785908,171633
1724602817029,179384
1724602848154,184059
1724602879272,191156
1724602910391,205802
1724602941508,190720
1724602972623,212594
1724603003744,215066
1724603034871,198564
1724603065994,180836
1724603097120,179212
1724603128244,172701
1724603159617,210356
1724603190736,209356
1724603221856,190712
1724603252974,206078
1724603284091,221032
1724603315207,213878
1724603346326,184872
1724603377441,211125
1724603408557,230300
1724603439678,210496
1724603470800,201534
1724603501915,207735
1724603533031,201688
1724603564149,217689
1724603595268,181297
1724603626391,170988
1724603657512,170961
1724603688634,163720
1724603719752,207134
1724603750868,209993
1724603781989,216891
1724603813108,183952
1724603844232,205495
1724603875353,202643
1724603906468,203892
1724603937586,210963
1724603968701,215288
1724603999826,215202
1724604030942,211173
1724604062061,216127
1724604093179,205630
1724604124297,224380
1724604155427,176637
1724604186543,144670
1724604217671,170712
1724604247674,241920
1724604278789,211204
1724604309916,207762
1724604341033,191421
1724604372160,210902
1724604403281,247152
1724604434401,229186
1724604465524,189399
1724604496642,204310
1724604527761,216367
1724604558884,214268
1724604590001,206815
1724604621117,182196
1724604652238,207203
1724604683354,170598
1724604714474,180321
1724604745594,168729
1724604776712,166954
1724604807830,202501
1724604838946,206063
1724604870062,211024
1724604901185,214662
1724604932306,209207
1724604963423,209567
1724604994543,211468
1724605025660,195983
1724605056781,180719
1724605087898,205569
1724605119014,199234
1724605150132,211018
1724605181251,211244
1724605212368,220878
1724605243489,170818
1724605274611,180650
1724605305731,170769
1724605336899,227571
1724605368020,193601
1724605399137,206811
1724605430257,205997
1724605461374,216856
1724605492492,183172
1724605523613,209090
1724605554734,202925
1724605585853,206403
1724605616983,206521
1724605648099,183542
1724605679220,223707
1724605710352,213208
1724605741471,204767
1724605772589,179716
1724605803709,165517
1724605834827,181289
1724605865001,213749
1724605896120,230797
1724605927236,215410
1724605958353,210173
1724605989473,207273
1724606020593,203579
1724606051714,222297
1724606082837,229469
1724606113951,223096
1724606145080,214894
1724606176201,209561
1724606207323,209147
1724606238440,217028
1724606269558,210785
1724606300676,175831
1724606331799,188640
1724606362917,178528
1724606394095,209289
1724606425213,189956
1724606456329,232476
1724606487445,190275
1724606518564,185245
1724606549684,206880
1724606580803,210593
1724606611921,209929
1724606643037,207965
1724606674154,211427
1724606705273,213850
1724606736391,182413
1724606767508,218603
1724606798626,197233
1724606829749,195396
1724606860876,171376
1724606891992,171349
1724606923112,160199
1724606953175,220333
1724606984290,203504
1724607015409,204078
1724607046529,209399
1724607077646,223520
1724607108776,197768
1724607139898,220663
1724607171018,178269
1724607202140,207266
1724607233264,179023
1724607264390,206872
1724607295508,210248
1724607326627,214746
1724607357747,213262
1724607388878,149578
1724607419994,161631
1724607451116,180273
1724607482432,177643
1724607513554,211291
1724607544678,205230
1724607575799,223598
1724607606920,215223
1724607638034,209709
1724607669153,183138
1724607700270,206256
1724607731387,213108
1724607762510,237373
1724607793629,209486
1724607824748,211811
1724607855863,181792
1724607887000,208464
1724607918115,231340
1724607949232,164623
1724607980350,178555
1724608011466,159211
1724608042587,225059
1724608073707,218382
1724608104824,215431
1724608135941,212389
1724608167063,210766
1724608198186,212495
1724608229301,218180
1724608260430,214244
1724608291553,232680
1724608322675,238135
1724608353792,203823
1724608384909,223386
1724608416029,208702
1724608447147,199898
1724608478282,154646
1724608509404,161260
1724608540527,171645
1724608571649,157130
1724608602765,235247
1724608633884,231570
1724608664998,216703
1724608696116,199964
1724608727234,214537
1724608758352,182795
1724608789466,204942
1724608820585,212417
1724608851709,216143
1724608882824,192051
1724608913941,211588
1724608945057,207654
1724608976174,210680
1724609007295,212064
1724609038419,165627
1724609069543,177070
1724609100663,168287
1724609130770,183733
1724609161895,209309
1724609193013,224583
1724609224132,211107
1724609255252,213632
1724609286367,210971
1724609317496,214773
1724609348611,196791
1724609379729,214499
1724609410858,219825
1724609441974,213970
1724609473093,204878
1724609504210,225730
1724609535326,214317
1724609566459,172649
1724609597578,168387
1724609628702,180161
1724609658753,214530
1724609689870,212922
1724609720992,208382
1724609752115,225864
1724609783230,203802
1724609814348,210906
1724609845474,233977
1724609876596,181081
1724609907713,208369
1724609938833,212443
1724609969953,181713
1724610001076,226665
1724610032197,203935
1724610063330,209066
1724610094447,161703
1724610125585,170289
1724610156706,180447
1724610186849,235041
1724610217967,208305
1724610249086,209678
1724610280204,219915
1724610311325,213437
1724610342441,208696
1724610373558,196907
1724610404677,211471
1724610435794,216991
1724610466912,207741
1724610498031,200681
1724610529152,212653
1724610560277,207551
1724610591394,212897
1724610622512,211947
1724610653635,180977
1724610684768,171498
1724610715891,173663
1724610747005,197333
1724610778124,214507
1724610809240,196227
1724610840359,185060
1724610871478,209821
1724610902594,216968
1724610933719,218439
1724610964835,215325
1724610995955,209217
1724611027075,208806
1724611058194,209047
1724611089312,205187
1724611120437,209424
1724611151555,229400
1724611182674,182242
1724611213798,179036
1724611244933,171855
1724611276076,181756
1724611307193,207399
1724611338309,215031
1724611369441,212037
1724611400559,216480
1724611431676,215777
1724611462796,190555
1724611493917,210517
1724611525037,197589
1724611556156,229475
1724611587276,218234
1724611618392,209428
1724611649510,223412
1724611680625,218092
1724611711743,216050
1724611742872,181111
1724611774001,171906
1724611805125,175130
1724611836246,170308
1724611867366,213734
1724611898483,211481
1724611929607,209309
1724611960725,222869
1724611991846,212378
1724612022963,191810
1724612054081,229773
1724612085197,235349
1724612116315,202145
1724612147433,220904
1724612178551,213645
1724612209669,213025
1724612240785,217127
1724612271902,173841
1724612303036,166545
1724612334154,179146
1724612365273,182077
1724612396631,226148
1724612427748,222101
1724612458867,185460
1724612489988,219862
1724612521112,218171
1724612552230,216816
1724612583347,212994
1724612614464,185200
1724612645578,239796
1724612676698,211614
1724612707818,217648
1724612738937,215724
1724612770054,210527
1724612801177,206657
1724612832299,171299
1724612863419,169463
1724612894536,185356
1724612925651,207630
1724612956766,201612
1724612987885,186590
1724613019003,203097
1724613050129,213351
1724613081252,213203
1724613112368,217050
1724613143494,207659
1724613174609,228130
1724613205724,212484
1724613236847,210276
1724613267964,185436
1724613299086,209680
1724613330207,217386
1724613361337,161474
1724613392455,180683
1724613423573,161334
1724613455169,196491
1724613486290,183468
1724613517408,190224
1724613548531,183200
1724613579653,216584
1724613610768,210460
1724613641884,214818
1724613673007,233986
1724613704133,192408
1724613735252,210619
1724613766368,209052
1724613797484,202584
1724613828601,212778
1724613859717,228304
1724613890838,199628
1724613921959,178150
1724613953077,180057
1724613984193,180751
1724614015311,210065
1724614046429,205981
1724614077548,215210
1724614108663,201286
1724614139780,200028
1724614170898,197682
1724614202013,211815
1724614233128,197599
1724614264243,219850
1724614295360,231844
1724614326483,234398
1724614357603,179295
1724614388724,191970
1724614419842,206173
1724614450960,213000
1724614482077,172677
1724614513203,167546
1724614544322,160829
1724614574552,219198
1724614605671,213070
1724614636793,232607
1724614667910,213639
1724614699032,210251
1724614730152,184422
1724614761278,183647
1724614792400,187852
1724614823519,221724
1724614854638,233040
1724614885757,211224
1724614916872,216547
1724614947992,217026
1724614979112,214799
1724615010230,181152
1724615041351,167313
1724615072467,167783
1724615103601,165099
1724615134717,186665
1724615165838,184821
1724615196954,211189
1724615228069,190132
1724615259187,216540
1724615290305,216294
1724615321424,239471
1724615352544,210109
1724615383659,185838
1724615414781,184281
1724615445897,207089
1724615477021,211537
1724615508144,237788
1724615539259,203070
1724615570381,162105
1724615601505,161413
1724615632631,159435
1724615662823,213349
1724615693939,218772
1724615725056,192628
1724615756174,210507
1724615787294,207035
1724615818414,219064
1724615849532,184591
1724615880648,214584
1724615911766,207064
1724615942882,184977
1724615973998,220539
1724616005116,199418
1724616036233,210104
1724616067347,189114
1724616098464,162670
1724616129606,161661
1724616160742,180841
1724616191859,219876
1724616222978,214935
1724616254099,213761
1724616285224,209497
1724616316341,203272
1724616347457,186578
1724616378583,213980
1724616409702,223204
1724616440827,201995
1724616471943,217000
1724616503066,189347
1724616534183,206361
1724616565297,208222
1724616596416,222905
1724616627532,209200
1724616658657,147981
1724616689785,183110
1724616720909,175754
1724616752474,212051
1724616783590,180020
1724616814710,216244
1724616845829,233123
1724616876947,209937
1724616908064,212545
1724616939179,187781
1724616970298,212538
1724617001416,186671
1724617032535,215093
1724617063654,185680
1724617094770,218053
1724617125894,212525
1724617157010,212391
1724617188126,190380
1724617219250,180794
1724617250374,179948
1724617281522,155548
1724617312640,216711
1724617343758,211985
1724617374877,232740
1724617405995,179849
1724617437111,223830
1724617468231,207376
1724617499351,213279
1724617530467,205025
1724617561585,207497
1724617592707,209594
1724617623831,219118
1724617654949,212065
1724617686073,209286
1724617717190,203756
1724617748319,173933
1724617779446,190709
1724617810563,157528
1724617842059,208038
1724617873178,206132
1724617904296,220548
1724617935418,221758
1724617966538,212395
1724617997656,215949
1724618028774,212080
1724618059894,207491
1724618091011,213051
1724618122127,215227
1724618153245,209780
1724618184375,171026
1724618215490,212646
1724618246607,185308
1724618277732,173518
1724618308854,182339
1724618339974,169736
1724618371431,217255
1724618402546,231524
1724618433669,211220
1724618464783,221574
1724618495901,212513
1724618527026,206253
1724618558140,208359
1724618589262,196592
1724618620381,239170
1724618651498,227934
1724618682617,206239
1724618713734,185482
1724618744858,192024
1724618775977,191566
1724618807097,178949
1724618838224,168664
1724618869348,168867
1724618900469,168440
1724618931701,204355
1724618962815,208532
1724618993933,215518
1724619025057,179233
1724619056176,216655
1724619087296,212117
1724619118413,208001
1724619149527,212111
1724619180642,201622
1724619211761,215621
1724619242877,203762
1724619273999,210360
1724619305119,210518
1724619336240,206236
1724619367365,169972
1724619398489,178719
1724619429614,166080
1724619460735,207159
1724619491852,209462
1724619522968,216382
1724619554082,209074
1724619585198,192633
1724619616314,232441
1724619647431,222171
1724619678555,219231
1724619709683,215298
1724619740800,212067
1724619771916,192948
1724619803031,210582
1724619834150,209445
1724619865267,225963
1724619896388,206420
1724619927505,152285
1724619958622,178410
1724619989751,172882
1724620021394,200242
1724620052508,198371
1724620083630,211032
1724620114747,214749
1724620145863,180044
1724620176985,182432
1724620208110,195086
1724620239232,181949
1724620270351,203710
1724620301483,228026
1724620332606,213036
1724620363728,233108
1724620394850,208057
1724620425969,214475
1724620457094,182648
1724620488227,169235
1724620519347,168104
1724620550836,195166
