timestamp,power_usage_mW
1733436044595,154740
1733436075881,200290
1733436107051,252533
1733436137070,225010
1733436168361,171687
1733436199591,257648
1733436230928,150287
1733436262291,165603
1733436293584,152545
1733436324967,149169
1733436356309,155167
1733436387566,218388
1733436418839,153109
1733436450125,156077
1733436481403,185214
1733436512622,153796
1733436543903,155555
1733436575260,156257
1733436606596,146408
1733436637815,205195
1733436669138,152599
1733436700431,222047
1733436731713,212248
1733436763083,144730
1733436794330,152812
1733436824416,149215
1733436855716,254137
1733436886983,260897
1733436918217,136949
1733436949379,193885
1733436980666,330322
1733437011832,169445
1733437043098,345873
1733437074339,228850
1733437105500,132438
1733437136643,136505
1733437167788,153740
1733437198982,343494
1733437230164,154497
1733437261327,345165
1733437292542,150353
1733437323770,240100
1733437354926,295417
1733437386128,310807
1733437417367,140883
1733437448406,194018
1733437479702,161578
1733437511001,150332
1733437542301,178973
1733437573652,157624
1733437605006,151288
1733437636189,153882
1733437667585,243159
1733437698906,205506
1733437730170,154520
1733437761420,216483
1733437792699,154342
1733437824020,155139
1733437855365,154801
1733437886671,135015
1733437917909,152437
1733437949124,154878
1733437980418,154910
1733438011706,154285
1733438043055,220028
1733438074307,156094
1733438105741,247896
1733438137025,156594
1733438168339,213850
1733438199648,266557
1733438230880,193938
1733438262222,152195
1733438293583,196615
1733438324832,170965
1733438356138,254978
1733438387504,153978
1733438418688,177358
1733438449981,142366
1733438481250,227129
1733438512441,199063
1733438543654,186890
1733438574951,182022
1733438606197,154951
1733438637546,155570
1733438668704,214652
1733438699857,136875
1733438731090,154375
1733438762303,345070
1733438793489,132967
1733438824640,334879
1733438855895,345272
1733438887038,135435
1733438918192,137387
1733438949453,156023
1733438980622,345106
1733439011812,151124
1733439043012,179684
1733439074193,344022
1733439106672,132350
1733439137926,152421
1733439169279,175320
1733439200471,153900
1733439231863,146232
1733439263115,189010
1733439294450,166396
1733439325755,200646
1733439357121,155029
1733439388512,142875
1733439419755,158145
1733439451015,154669
1733439482385,179740
1733439513720,150774
1733439544939,152573
1733439576174,263186
1733439607380,155524
1733439638609,197534
1733439669912,255028
1733439699918,154566
1733439731289,259486
1733439762715,159732
1733439793966,154550
1733439825356,228292
1733439855360,157024
1733439886677,174428
1733439917892,131840
1733439949153,159780
1733439980305,155013
1733440011521,156637
1733440042728,185419
1733440073923,187180
1733440105173,193561
1733440136369,156017
1733440167549,221258
1733440198830,188761
1733440230059,153490
1733440261316,153361
1733440292723,153006
1733440323917,328573
1733440355225,346101
1733440386402,153284
1733440417527,280203
1733440448691,337894
1733440479855,152181
1733440511000,138692
1733440542149,155142
1733440573326,345497
1733440604514,135062
1733440635639,342663
1733440666869,313093
1733440698009,343107
1733440729216,136735
1733440760542,132351
1733440791729,140528
1733440822643,153112
1733440853104,153892
1733440884504,149771
1733440915742,151725
1733440946947,204515
1733440978200,171570
1733441009543,166992
1733441040930,149628
1733441072266,154186
1733441103571,147585
1733441134862,153705
1733441166144,218487
1733441197417,245197
1733441228762,184271
1733441260037,185752
1733441291348,157888
1733441322543,157342
1733441353805,193291
1733441385002,158346
1733441416288,157143
1733441447578,152539
1733441478819,138775
1733441510082,157553
1733441541352,178762
1733441572671,154469
1733441604056,131335
1733441635292,158517
1733441666583,157924
1733441697824,152004
1733441729199,267748
1733441760385,175419
1733441791656,224494
1733441823023,150174
1733441854357,177868
1733441885563,173040
1733441916835,154383
1733441948019,140617
1733441979360,154692
1733442010667,259877
1733442041883,193668
1733442073111,132489
1733442104310,140493
1733442135494,150112
1733442166737,132055
1733442197906,343887
1733442229042,345174
1733442260241,183029
1733442291494,132898
1733442322711,154119
1733442353874,154691
1733442385026,274506
1733442416146,202666
1733442447282,140299
1733442478434,347346
1733442509584,132949
1733442540135,250206
1733442571374,196677
1733442602751,153484
1733442633997,149637
1733442665328,151349
1733442695350,147876
1733442726709,196421
1733442757968,256676
1733442789185,131645
1733442820390,241328
1733442851657,155545
1733442882834,155657
1733442914187,187112
1733442945418,152654
1733442976736,154554
1733443008018,155186
1733443039390,158008
1733443070645,155394
1733443101927,154577
1733443133215,155006
1733443163227,204321
1733443193235,198384
1733443224472,180614
1733443255656,146407
1733443287001,172225
1733443318277,172531
1733443349574,149305
1733443380859,155219
1733443412176,176461
1733443443416,155055
1733443474711,157470
1733443506016,149126
1733443537267,151203
1733443568603,182504
1733443599961,198894
1733443631222,175977
1733443662510,132063
1733443693803,220976
1733443725052,299367
1733443756212,259758
1733443787418,238814
1733443818630,154306
1733443849853,132397
1733443881006,343124
1733443912170,152433
1733443943368,132759
1733443974530,132447
1733444005694,150549
1733444037011,345883
1733444068253,135005
1733444099429,153580
1733444130613,344163
1733444161779,340493
1733444192934,132519
1733444224168,145054
1733444254746,155400
1733444286102,153726
1733444317465,154121
1733444348776,145065
1733444379960,154179
1733444411287,174358
1733444442574,154369
1733444473842,190120
1733444505127,153096
1733444536512,141628
1733444567745,177098
1733444599028,153241
1733444629041,174788
1733444660324,233343
1733444690357,173522
1733444721567,153487
1733444752792,154311
1733444784003,147753
1733444815278,243782
1733444846506,156726
1733444877896,156336
1733444909146,154004
1733444940423,246608
1733444970557,150002
1733445001768,219984
1733445032976,145952
1733445064261,192250
1733445095503,196175
1733445126698,212947
1733445157894,219319
1733445189220,150434
1733445220613,154506
1733445250652,153409
1733445281877,145600
1733445313212,158937
1733445344475,155978
1733445375768,202673
1733445407127,220756
1733445438397,344212
1733445469602,346096
1733445500758,132014
1733445531941,134538
1733445563156,343924
1733445594384,153715
1733445625598,154906
1733445656756,334196
1733445687974,174095
1733445719185,146908
1733445750382,332461
1733445781656,345727
1733445812874,145885
1733445843993,266385
1733445875139,144601
1733445906386,141212
1733445939340,132590
1733445970547,241494
1733446001866,148272
1733446033080,154255
1733446064297,259659
1733446095652,149553
1733446126978,153002
1733446158343,153693
1733446189717,181851
1733446219747,158137
1733446251040,155004
1733446282308,155287
1733446313581,152817
1733446344821,227483
1733446375993,255457
1733446407264,152399
1733446438602,157254
1733446469822,156525
1733446501240,152818
1733446532496,154840
1733446562506,155670
1733446593720,196535
1733446624923,155766
1733446654972,157612
1733446686379,157961
1733446717801,187461
1733446749128,264453
1733446780469,268837
1733446811675,135669
1733446842904,207029
1733446874137,144316
1733446905395,155222
1733446936753,228976
1733446967954,155317
1733446999145,207957
1733447030409,252429
1733447061673,157590
1733447092974,154785
1733447124179,189854
1733447155463,289440
1733447186702,344482
1733447218067,344955
1733447249358,191778
1733447280577,217082
1733447311757,154412
1733447343015,132610
1733447374279,346967
1733447405519,342175
1733447436685,284928
1733447467917,299032
1733447499166,154728
1733447530356,345070
1733447561547,341417
1733447592763,132586
1733447624009,264556
1733447654598,153143
1733447685915,148498
1733447717116,155603
1733447748496,131146
1733447779663,153297
1733447810933,204752
1733447842149,153705
1733447873482,202389
1733447904766,152623
1733447935961,153705
1733447967314,147936
1733447998571,153168
1733448029801,154552
1733448061079,154516
1733448092305,154084
1733448123669,138915
1733448154880,170602
1733448186146,154030
1733448217465,154236
1733448248684,182553
1733448279891,153347
1733448311204,157103
1733448342438,211127
1733448373652,154365
1733448404976,153298
1733448436211,197573
1733448467658,153787
1733448499093,189203
1733448530300,154344
1733448561577,164714
1733448592862,194416
1733448624093,167187
1733448655440,153758
1733448686767,151576
1733448718019,154185
1733448749316,165055
1733448780591,151931
1733448811841,172717
1733448843222,131879
1733448874450,152723
1733448905636,131893
1733448936797,154129
1733448967987,279648
1733448999221,342594
1733449030448,152497
1733449061613,238283
1733449092811,342288
1733449123940,132448
1733449155204,153945
1733449186387,140457
1733449217545,154278
1733449248826,343353
1733449280057,259082
1733449311240,344238
1733449342816,191194
1733449374198,155022
1733449405702,154336
1733449437018,174104
1733449468289,152546
1733449499571,154384
1733449530890,153113
1733449562116,252068
1733449593338,228802
1733449624611,186641
1733449656002,232353
1733449687180,182566
1733449718441,151789
1733449749681,188790
1733449780900,140236
1733449812128,169170
1733449843333,153164
1733449874674,169229
1733449906020,242918
1733449937257,154153
1733449968497,157283
1733449999742,196921
1733450030988,153836
1733450062146,174659
1733450093415,146174
1733450124618,131119
1733450155852,221200
1733450187105,161757
1733450218394,173708
1733450249738,187805
1733450280979,242082
1733450312250,154264
1733450343558,152024
1733450374823,155429
1733450406071,164518
1733450437368,243182
1733450468897,140479
1733450500104,153312
1733450531479,345212
1733450562647,246076
1733450593786,140402
1733450624995,154357
1733450656134,345072
1733450687374,154129
1733450718658,204471
1733450749837,344452
1733450781012,306608
1733450812207,164898
1733450843337,132102
1733450874581,147674
1733450905760,137345
1733450937129,186790
1733450968420,343135
1733450999633,212917
1733451030894,136796
1733451062447,153971
1733451093766,164387
1733451125017,152389
1733451156204,137714
1733451187451,264944
1733451218706,254779
1733451249980,153309
1733451281302,210855
1733451312665,154339
1733451343885,153057
1733451375233,210239
1733451406488,153299
1733451437783,153146
1733451469229,178536
1733451500555,154448
1733451531850,154302
1733451563185,162144
1733451594474,241503
1733451625820,214138
1733451657109,160668
1733451688389,153787
1733451719668,163909
1733451750887,153794
1733451782274,149514
1733451813474,151810
1733451844775,153810
1733451876002,141959
1733451907211,153755
1733451938503,220046
1733451969896,243054
1733452001142,214338
1733452032385,154328
1733452063867,151906
1733452095200,198678
1733452126404,149891
1733452157652,234616
1733452188946,171234
1733452220244,156243
1733452251417,169715
1733452282602,132541
1733452313785,131929
1733452345030,343465
1733452376283,205174
1733452407514,342578
1733452438844,135963
1733452470000,344352
1733452501263,142511
1733452532468,265663
1733452563661,238823
1733452594941,216522
1733452626178,153938
1733452657340,178220
1733452688513,343395
1733452719652,154025
1733452750914,155651
1733452782228,154499
1733452813463,149572
1733452844800,176734
1733452876051,154633
1733452907379,153855
1733452938671,151646
1733452969884,154690
1733453001120,208491
1733453032561,154992
1733453063840,155202
1733453095125,191311
1733453126377,155113
1733453157729,157732
1733453188975,194417
1733453220148,143071
1733453251464,154641
1733453282693,221069
1733453314009,150391
1733453345310,180516
1733453376593,190477
1733453407859,178906
1733453439089,187787
1733453470328,155944
1733453501697,155024
1733453532954,152706
1733453564262,182482
1733453595491,155461
1733453626887,159402
1733453658109,195995
1733453689312,155694
1733453720527,157290
1733453751796,140202
1733453783025,155049
1733453814310,206483
1733453845676,158269
1733453877144,212809
1733453908508,164953
1733453939684,347241
1733453970881,347902
1733454002051,222515
1733454033206,301171
1733454064413,219205
1733454095696,187475
1733454126862,148504
1733454158113,345101
1733454189331,341364
1733454220564,182211
1733454251804,154681
1733454282995,142858
1733454314161,218714
1733454345330,343139
1733454376511,153912
1733454407094,132111
1733454438372,154020
1733454469614,149630
1733454500954,218464
1733454532138,229823
1733454563321,157681
1733454594608,171866
1733454625972,203468
1733454657457,149400
1733454688686,153793
1733454719943,205725
1733454751255,220899
1733454782668,154163
1733454813883,155395
1733454845107,207427
1733454876403,253441
1733454907799,163633
1733454938958,242482
1733454970328,131235
1733455001564,158166
1733455032926,156613
1733455064198,189442
1733455095462,151769
1733455126756,211932
1733455158061,154658
1733455189343,151895
1733455220572,154915
1733455251773,203776
1733455282964,154828
1733455314282,263187
1733455345536,155042
1733455376821,219139
1733455408164,228350
1733455439376,224717
1733455470661,153254
1733455501934,154797
1733455533178,142339
1733455564609,149908
1733455595786,344331
1733455626931,153766
1733455658213,153843
1733455689358,264059
1733455720635,132278
1733455751790,188337
1733455782944,156377
1733455814066,154549
1733455845397,170516
1733455876675,154410
1733455907907,150814
1733455939025,286320
1733455970191,150878
1733456001373,142949
1733456032644,154165
1733456063866,154771
1733456095354,136371
1733456126598,205237
1733456157888,261816
1733456189155,234679
1733456220479,153167
1733456251828,146258
1733456283128,184135
1733456313135,150573
1733456344394,153290
1733456375688,154326
1733456407006,217233
1733456438255,211132
1733456469598,156202
1733456500959,174885
1733456532334,245106
1733456562353,176003
1733456593643,151895
1733456624901,154840
1733456656149,140144
1733456687366,152791
1733456718636,201467
1733456749877,154485
1733456781264,158626
1733456812540,158845
1733456843785,179821
1733456873942,172847
1733456905178,153962
1733456936499,175851
1733456967680,153908
1733456998909,246478
1733457030226,198157
1733457061643,232296
1733457092965,181030
1733457122988,154543
1733457154413,155624
1733457185800,187487
1733457215812,154303
1733457247086,255750
1733457278311,340380
1733457309541,319361
1733457340791,153273
1733457371969,279144
1733457403259,142001
1733457434412,153771
1733457465661,211592
1733457496869,345123
1733457528081,342603
1733457559312,154504
1733457590457,152486
1733457621669,214129
1733457652794,325453
1733457683997,253547
1733457715224,138395
1733457746387,132452
1733457777575,138857
1733457807615,150823
1733457838897,154269
1733457870168,163457
1733457900204,156458
1733457931517,148149
1733457962774,151861
1733457994060,154071
1733458025323,156012
1733458056612,154769
1733458087856,205972
1733458119109,217197
1733458150410,185736
1733458181738,207938
1733458213078,155118
1733458244424,220416
1733458275760,131584
1733458306936,131856
1733458338185,242015
1733458369475,139760
1733458400791,152540
1733458432118,231533
1733458463404,154666
1733458494645,154566
1733458525872,196527
1733458557134,257919
1733458588462,143065
1733458619737,157767
1733458651033,140590
1733458682328,250360
1733458713550,157525
1733458744784,157276
1733458776009,144710
1733458807300,153549
1733458838491,202822
1733458869802,154451
1733458901233,172521
1733458932517,251717
1733458963870,260983
1733458995166,300096
1733459026361,344021
1733459057533,133366
1733459088739,344513
1733459119905,189519
1733459151043,298953
1733459182375,131829
1733459213538,184415
1733459244768,147811
1733459275923,259806
1733459307128,345108
1733459338305,132337
1733459369433,345326
1733459400598,212668
1733459431806,238332
1733459462987,138663
1733459494119,150082
1733459524181,155778
1733459555457,152984
1733459586711,156525
1733459617977,264086
1733459649139,207928
1733459680468,144472
1733459711666,154020
1733459743004,251493
1733459774174,236727
1733459805481,192930
1733459836814,151710
1733459868060,212649
1733459899341,203214
1733459930586,213726
1733459961880,177641
1733459993240,167837
1733460024551,224979
1733460055850,154132
1733460087128,248920
1733460118384,152996
1733460149708,155429
1733460181001,157643
1733460212297,147903
1733460242315,218754
1733460273648,155970
1733460304980,154235
1733460336229,152366
1733460367449,155238
1733460398711,197114
1733460430056,207210
1733460461424,225286
1733460492642,154536
1733460523975,151941
1733460555241,153832
1733460586569,154603
1733460617764,213642
1733460648993,154275
1733460680367,158602
1733460711634,260207
1733460742821,154545
1733460774003,132510
1733460805182,198573
1733460836345,162855
1733460867557,270199
1733460898754,202804
1733460929944,132448
1733460961174,153510
1733460992442,172874
1733461023596,172955
1733461054889,141189
1733461086213,140476
1733461117394,330593
1733461148542,283446
1733461179881,347352
1733461211100,344939
1733461242107,201748
1733461273318,214432
1733461303381,153409
1733461334639,199284
1733461365800,154167
1733461397135,202656
1733461428444,202320
1733461459795,255571
1733461490983,151949
1733461522237,147729
1733461553421,156045
1733461584777,131169
1733461616021,154498
1733461647243,244937
1733461678454,154060
1733461709642,154982
1733461740872,154862
1733461772079,154599
1733461803398,248629
1733461834687,150109
1733461865971,204288
1733461897160,158385
1733461928370,231337
1733461959562,132814
1733461990899,154434
1733462022166,151553
1733462053469,224239
1733462084710,175674
1733462115975,155965
1733462147259,139404
1733462178486,148195
1733462209851,187402
1733462239888,202149
1733462271197,193569
1733462302502,131167
1733462333846,258882
1733462365117,215782
1733462396321,154608
1733462427529,137650
1733462458761,290599
1733462489924,186350
1733462521153,132572
1733462552428,343036
1733462583620,342526
1733462614959,345234
1733462646137,132009
1733462677279,310446
1733462708483,272176
1733462739661,295487
1733462770860,154055
1733462802052,344441
1733462833276,147499
1733462864487,148153
1733462895655,210042
1733462927044,134426
1733462957376,153924
1733462988570,190570
1733463019836,151583
1733463051246,153787
1733463082477,153652
1733463113663,154507
1733463144957,153026
1733463176190,226994
1733463207549,155097
1733463238813,154365
1733463270147,198330
1733463301544,187926
1733463332897,155802
1733463364315,232975
1733463395544,191121
1733463426774,165871
1733463458123,151976
1733463489367,158491
1733463520608,153848
1733463551837,193770
1733463583070,215757
1733463614348,193556
1733463644383,252019
1733463675551,201648
1733463705586,154265
1733463736783,225007
1733463768004,153573
1733463799254,204277
1733463830508,157089
1733463861892,269578
1733463893249,154346
1733463924519,154681
1733463955837,249803
1733463987049,209916
1733464018312,155674
1733464049550,155023
1733464080823,174573
1733464112215,238376
1733464143434,346425
1733464174646,153041
1733464205850,247564
1733464237067,132549
1733464268313,295564
1733464299566,148599
1733464330765,154262
1733464362015,154539
1733464393243,345811
1733464424398,132272
1733464455636,136308
1733464486850,242816
1733464517978,190888
1733464549214,157849
1733464580375,343795
1733464611584,169258
1733464642771,164249
1733464672946,150590
1733464704143,152093
1733464735472,251892
1733464766763,153968
1733464798015,254717
1733464829186,157114
1733464860462,211433
1733464891739,147742
1733464923042,155373
1733464954216,154773
1733464985600,203440
1733465016956,179052
1733465048281,159437
1733465079626,137074
1733465110870,154686
1733465142244,145586
1733465173409,248799
1733465204649,163380
1733465235944,157449
1733465267246,149092
1733465298595,175460
1733465329822,213864
1733465361107,149372
1733465392414,141346
1733465423677,152538
1733465454885,154704
1733465486128,176785
1733465517373,154411
1733465548569,155516
1733465579822,154682
1733465611101,192035
1733465642310,157931
1733465673555,221923
1733465704817,154867
1733465736075,203493
1733465767301,152753
1733465798540,204569
1733465829720,131837
1733465860885,132487
1733465892056,132619
1733465923274,165208
1733465954429,220806
1733465985611,153527
1733466016836,265325
1733466048024,344296
1733466079268,344094
1733466110570,237599
1733466141719,251749
1733466172909,166241
1733466204037,324921
1733466235259,132587
1733466266423,183759
1733466297556,132849
1733466328780,344384
1733466359164,148057
1733466390482,147210
1733466421726,163641
1733466452946,153636
1733466484112,153372
1733466515383,153481
1733466546724,154153
1733466577961,214053
1733466609192,139183
1733466640446,207490
1733466671756,153979
1733466701813,151782
1733466732995,153688
1733466764184,199618
1733466795541,158618
1733466826793,155104
1733466858176,240067
1733466889408,206289
1733466920659,184776
1733466951821,228397
1733466983256,203511
1733467014472,142986
1733467045691,131176
1733467076847,154423
1733467108130,157728
1733467138164,154315
1733467169471,154771
1733467200675,152371
1733467232043,214220
1733467263355,236874
1733467294708,251454
1733467325942,251599
1733467357182,154712
1733467388426,146377
1733467418461,154208
1733467449660,210353
1733467480961,182588
1733467512237,148029
1733467543448,347085
1733467574635,343936
1733467605877,165404
1733467637102,153954
1733467668271,177834
1733467699530,218947
1733467730665,154829
1733467761906,174590
1733467793076,213635
1733467824234,154633
1733467855382,146422
1733467886630,134646
1733467917913,138873
1733467949126,154353
1733467980463,167902
1733468011623,323541
1733468042014,154707
1733468073231,171472
1733468104507,244436
1733468135890,215031
1733468167160,192179
1733468198432,252375
1733468229697,261104
1733468260999,207164
1733468292349,158899
1733468323709,149853
1733468355012,130875
1733468385026,175352
1733468416358,247493
1733468447662,154704
1733468478999,200073
1733468510245,148039
1733468541522,151953
1733468572743,256847
1733468604014,198883
1733468635405,214546
1733468666660,153212
1733468697885,227382
1733468729247,233709
1733468760500,139355
1733468791868,207121
1733468823225,233589
1733468854410,210092
1733468885736,181216
1733468917153,153436
1733468948537,131170
1733468979757,221935
1733469011032,194786
1733469042416,195972
1733469073744,156655
1733469105019,259693
1733469136299,222182
1733469167576,179658
1733469198899,247900
1733469230123,154078
1733469261290,239878
1733469292512,345967
1733469323657,207808
1733469354921,203301
1733469386154,171971
1733469417323,253538
1733469448472,248995
1733469479755,233878
1733469510972,132409
1733469542131,295501
1733469573295,345237
1733469604480,314062
1733469635633,150313
1733469666922,144534
1733469698133,142670
1733469728473,156377
1733469759743,152751
1733469791003,226888
1733469822276,208790
1733469853636,152619
1733469885004,153433
1733469916295,163127
1733469947525,154684
1733469978688,221379
1733470009914,158582
1733470041277,176031
1733470072564,155156
1733470103862,159608
1733470135133,135085
1733470166462,148837
1733470197686,152608
1733470229115,222847
1733470260362,197783
1733470291789,155985
1733470322969,154623
1733470354155,205944
1733470385431,249611
1733470416728,151076
1733470447992,209054
1733470479387,157459
1733470510600,153180
1733470541801,151024
1733470573075,163385
1733470604279,153677
1733470635530,153230
1733470666831,168623
1733470698179,131633
1733470729406,153076
1733470760708,147926
1733470791927,209889
1733470823241,147758
1733470854539,155401
1733470885837,148974
1733470917068,345430
1733470948312,162918
1733470979522,289554
1733471010640,251686
1733471041836,342345
1733471073121,345276
1733471104260,260727
1733471135478,344428
1733471166754,245249
1733471197920,342615
1733471229102,344021
1733471260321,165055
1733471291489,144534
1733471322697,153110
1733471353880,295703
1733471387846,132730
1733471419133,218193
1733471450367,155198
1733471481628,170889
1733471512911,154082
1733471544134,220630
1733471574159,155188
1733471605470,131004
1733471636661,154703
1733471667989,154539
1733471699329,205955
1733471730616,201020
1733471761834,152871
1733471793081,207006
1733471824370,199454
1733471855748,140916
1733471886943,198926
1733471918154,249794
1733471949428,148695
1733471980647,155000
1733472012030,156555
1733472043234,154697
1733472074442,152891
1733472105757,146453
1733472135841,255100
1733472167000,174660
1733472198299,212993
1733472229617,230123
1733472260827,157983
1733472292056,147877
1733472323423,158172
1733472354702,224485
1733472385926,246428
1733472417158,211178
1733472448538,152592
1733472479786,155297
1733472511005,203898
1733472542320,255937
1733472573570,154171
1733472604780,166535
1733472635971,344880
1733472667272,343514
1733472698543,145852
1733472729701,173902
1733472760860,155574
1733472792163,152913
1733472823284,154040
1733472854460,138396
1733472885580,154866
1733472916855,155969
1733472948103,263951
1733472979278,343499
1733473010440,345335
1733473041588,132717
1733473072768,345143
1733473104185,245045
1733473135449,152175
1733473166709,228628
1733473197925,237151
1733473229340,154108
1733473260582,148395
1733473291814,155088
1733473323045,152407
1733473354265,171903
1733473385611,155272
1733473416965,141627
1733473448178,186534
1733473479440,159616
1733473510649,145428
1733473541944,153942
1733473573176,154465
1733473604523,159847
1733473635811,141022
1733473666969,154962
1733473698258,193594
1733473729573,161182
1733473760927,153174
1733473792157,155272
1733473823433,205090
1733473854813,152720
1733473886206,167944
1733473917543,154760
1733473948856,150661
1733473980085,139448
1733474011431,194470
1733474042692,197354
1733474073931,150593
1733474105139,176886
1733474136468,197837
1733474167850,140839
1733474199022,228431
1733474230201,264374
1733474261526,266768
1733474292716,132623
1733474323872,132433
1733474355062,166432
1733474386371,259695
1733474417536,307229
1733474448720,343954
1733474479851,140358
1733474510969,143098
1733474542127,132483
1733474573245,303888
1733474604450,342870
1733474635593,154763
1733474666843,154848
1733474698055,151077
1733474729213,155589
1733474760366,302143
1733474791567,151254
1733474822565,147817
1733474853849,170006
1733474885061,206342
1733474916372,152877
1733474947695,154974
1733474978891,210397
1733475010184,131257
1733475041474,140835
1733475072784,222685
1733475104083,239866
1733475135365,155390
1733475166838,152296
1733475198115,131125
1733475229358,192197
1733475260626,181977
1733475291817,165497
1733475323070,263788
1733475354363,152760
1733475385602,154740
1733475416944,224787
1733475448306,248475
1733475479725,206044
1733475510915,250713
1733475542082,143105
1733475573434,142199
1733475604644,213729
1733475635923,155792
1733475667287,156425
1733475698511,222365
1733475729781,154736
1733475761079,175715
1733475792380,157047
1733475823758,155073
1733475854973,131732
1733475886251,150938
1733475917640,244914
1733475949011,157496
1733475980389,151604
1733476011609,344299
1733476042774,138695
1733476074007,155078
1733476105165,345194
1733476136342,345226
1733476167549,137441
1733476198818,138407
1733476230007,132529
1733476261364,167717
1733476292665,140834
1733476323884,238984
1733476355081,156966
1733476386283,132184
1733476417441,141156
1733476448720,222306
1733476479898,155137
1733476510776,251114
1733476542164,158856
1733476573462,155246
1733476604926,154793
1733476636079,140396
1733476667373,158840
1733476698705,166011
1733476729992,230029
1733476761192,158616
1733476792419,217933
1733476823683,250581
1733476855120,155271
1733476886445,148436
1733476917625,153067
1733476948996,151218
1733476980221,153907
1733477011423,153611
1733477042726,169519
1733477073940,204878
1733477105220,153649
1733477136448,205177
1733477167677,175168
1733477198970,210894
1733477230169,174954
1733477261337,151526
1733477292612,154267
1733477323891,155537
1733477355253,153337
1733477386548,208949
1733477417782,151396
1733477449052,152937
1733477480326,145752
1733477511727,143564
1733477542987,252580
1733477574274,156249
1733477605586,246643
1733477636813,253158
1733477668168,148033
1733477699360,345620
1733477730676,343409
1733477761820,343233
1733477792964,253991
1733477824226,186261
1733477855358,344421
1733477886598,150696
1733477917870,281296
1733477949032,147810
1733477980174,160853
1733478011302,182332
1733478042422,345347
1733478073551,132753
1733478104684,201337
1733478135891,133221
1733478167066,142388
1733478198254,150968
1733478228592,153706
1733478259874,179507
1733478291055,154165
1733478322390,155479
1733478353725,153957
1733478385114,154002
1733478416483,140311
1733478447742,207356
1733478479109,216345
1733478510388,155409
1733478541776,132760
1733478572986,200487
