timestamp,power_usage_mW
1724776698617,219080
1724776729738,222128
1724776760857,223808
1724776791976,202049
1724776823100,207750
1724776854217,220002
1724776885337,203015
1724776916458,143886
1724776947577,149386
1724776978695,169307
1724777009814,178875
1724777040931,207029
1724777072048,205092
1724777103172,182016
1724777134289,200087
1724777165416,193070
1724777196532,214699
1724777227648,205050
1724777258765,208018
1724777289882,200991
1724777320999,216549
1724777352119,214125
1724777383245,189628
1724777414361,213048
1724777445478,213703
1724777476601,169953
1724777507733,149628
1724777538863,166252
1724777569979,177354
1724777601361,209514
1724777632496,193734
1724777663613,226491
1724777694732,217487
1724777725849,179960
1724777756966,182251
1724777788086,205200
1724777819201,215833
1724777850323,235381
1724777881438,207377
1724777912556,212824
1724777943678,207689
1724777974805,212512
1724778005933,203290
1724778037049,189027
1724778068169,169288
1724778099291,159301
1724778130407,162403
1724778161529,201696
1724778192653,208060
1724778223770,192497
1724778254892,189633
1724778286028,192427
1724778317143,207171
1724778348259,211078
1724778379378,152148
1724778410498,213489
1724778441621,206122
1724778472741,209236
1724778503857,206166
1724778534979,210484
1724778566103,225937
1724778597221,213037
1724778628343,159021
1724778659459,152949
1724778690580,149591
1724778721699,159357
1724778753075,195333
1724778784191,219757
1724778815314,231776
1724778846433,209436
1724778877549,209432
1724778908668,227275
1724778939796,220162
1724778970919,190588
1724779002038,213944
1724779033162,211982
1724779064283,210713
1724779095404,180709
1724779126526,205464
1724779157644,195114
1724779188763,193995
1724779219883,139632
1724779251003,162940
1724779282119,164154
1724779313242,147908
1724779344475,224782
1724779375607,230596
1724779406724,215880
1724779437842,183460
1724779468960,210627
1724779500078,218527
1724779531200,210178
1724779562324,207955
1724779593441,179844
1724779624556,185364
1724779655678,151210
1724779686795,230457
1724779717913,206045
1724779749030,208124
1724779780152,236140
1724779811271,182723
1724779842389,169707
1724779873511,150699
1724779904629,178051
1724779935989,184363
1724779967116,225275
1724779998236,221973
1724780029354,214645
1724780060476,209580
1724780091599,194451
1724780122719,213062
1724780153839,205231
1724780184957,214390
1724780216075,206842
1724780247194,191835
1724780278312,220207
1724780309430,240594
1724780340552,214260
1724780371668,175452
1724780402794,169763
1724780433918,182212
1724780465040,175726
1724780496240,209275
1724780527356,209596
1724780558474,200231
1724780589591,205945
1724780620710,208136
1724780651830,195190
1724780682946,203825
1724780714069,180798
1724780745192,209130
1724780776310,215194
1724780807429,215331
1724780838545,210519
1724780869675,153730
1724780900793,206577
1724780931917,172194
1724780963036,172624
1724780994167,163429
1724781025285,178880
1724781056403,209855
1724781087524,206717
1724781118644,179306
1724781149766,214073
1724781180881,180355
1724781212005,205580
1724781243129,211233
1724781274242,189504
1724781305367,211289
1724781336488,181684
1724781367606,206244
1724781398721,212465
1724781429839,199822
1724781460958,231871
1724781492073,172512
1724781523215,149883
1724781554340,175425
1724781585456,169601
1724781616780,206857
1724781647900,215681
1724781679024,227803
1724781710142,217200
1724781741257,214062
1724781772384,221734
1724781803498,214141
1724781834621,208196
1724781865740,151401
1724781896858,213348
1724781927975,204941
1724781959090,210795
1724781990207,212852
1724782021325,222980
1724782052445,174005
1724782083575,149976
1724782114700,160534
1724782145816,180655
1724782176935,215670
1724782208056,210673
1724782239178,198572
1724782270312,196987
1724782301429,201636
1724782332550,207727
1724782363670,180610
1724782394792,209123
1724782425908,214102
1724782457029,233564
1724782488147,227030
1724782519263,204421
1724782550385,212214
1724782581501,214457
1724782612619,180070
1724782643740,149704
1724782674862,168647
1724782705980,170700
1724782737293,207069
1724782768414,214384
1724782799530,217890
1724782830649,183364
1724782861768,217569
1724782892899,207675
1724782924021,210823
1724782955142,185538
1724782986260,174372
1724783017377,204777
1724783048492,213384
1724783079616,213723
1724783110736,207516
1724783141853,217950
1724783172969,213113
1724783204090,159700
1724783235206,147541
1724783266353,168857
1724783297473,147649
1724783328588,211417
1724783359702,196849
1724783390823,223655
1724783421938,215566
1724783453060,184068
1724783484176,232726
1724783515294,190779
1724783546415,211147
1724783577535,210408
1724783608655,211647
1724783639773,219926
1724783670889,210037
1724783702008,235030
1724783733127,210444
1724783764244,209534
1724783795364,171600
1724783826480,175044
1724783857598,170235
1724783887640,223371
1724783918756,202515
1724783949872,204715
1724783980994,216511
1724784012113,214093
1724784043233,184779
1724784074354,212026
1724784105474,199034
1724784136594,218095
1724784167712,162982
1724784198835,177797
1724784229953,210691
1724784261076,214447
1724784292201,217450
1724784323320,240314
1724784354441,173028
1724784385569,169115
1724784416691,163394
1724784448068,203174
1724784479186,205061
1724784510306,188970
1724784541422,198584
1724784572543,203462
1724784603670,207344
1724784634792,204176
1724784665915,185457
1724784697033,184992
1724784728158,201977
1724784759277,211184
1724784790395,214509
1724784821510,190653
1724784852638,206945
1724784883759,198390
1724784914880,170962
1724784946006,177507
1724784977126,163783
1724785008254,161039
1724785039455,178677
1724785070570,174147
1724785101690,211021
1724785132805,204715
1724785163935,203566
1724785195055,180369
1724785226181,223947
1724785257295,211465
1724785288414,214365
1724785319530,214030
1724785350646,210356
1724785381762,244085
1724785412879,185651
1724785444000,186010
1724785475119,156997
1724785506236,170352
1724785537357,169749
1724785568484,170098
1724785599608,182996
1724785630729,200675
1724785661847,208503
1724785692963,196782
1724785724081,191259
1724785755202,213309
1724785786324,207589
1724785817443,214393
1724785848558,220370
1724785879676,209041
1724785910792,217058
1724785941908,206510
1724785973026,202340
1724786004158,208887
1724786035274,180919
1724786066399,172307
1724786097531,178944
1724786128668,176248
1724786159913,213358
1724786191029,207445
1724786222146,225568
1724786253267,199759
1724786284396,207272
1724786315513,205658
1724786346629,180208
1724786377749,208226
1724786408865,203269
1724786439986,220545
1724786471106,212218
1724786502225,219373
1724786533347,200811
1724786564467,203232
1724786595584,173006
1724786626699,172384
1724786657818,126955
1724786688937,158955
1724786720055,212731
1724786751175,205934
1724786782304,198716
1724786813423,229608
1724786844542,216072
1724786875661,215242
1724786906786,211632
1724786937903,196444
1724786969021,207169
1724787000136,211386
1724787031253,212822
1724787062371,215725
1724787093491,213134
1724787124623,214379
1724787155742,214693
1724787186862,174928
1724787217999,171012
1724787249128,165770
1724787280329,210553
1724787311446,226253
1724787342566,207091
1724787373685,227661
1724787404801,185988
1724787435918,190477
1724787467037,202065
1724787498157,189785
1724787529274,223992
1724787560391,208190
1724787591513,213429
1724787622628,202133
1724787653745,213375
1724787684861,184430
1724787715983,185402
1724787747099,188039
1724787778220,163881
1724787809385,153853
1724787840737,208669
1724787871857,230935
1724787902979,207032
1724787934096,226309
1724787965216,185255
1724787996338,196108
1724788027454,185297
1724788058572,217327
1724788089693,212224
1724788120812,186372
1724788151928,184184
1724788183043,201756
1724788214164,206203
1724788245280,220678
1724788276397,196872
1724788307518,180127
1724788338641,173784
1724788369765,156682
1724788400887,163977
1724788432012,185678
1724788463131,216028
1724788494249,216302
1724788525372,225754
1724788556490,211795
1724788587613,189751
1724788618736,210665
1724788649853,210531
1724788680980,217110
1724788712096,210216
1724788743223,221950
1724788774337,211083
1724788805463,198391
1724788836579,202503
1724788867701,187044
1724788898822,181115
1724788929940,170600
1724788961056,172922
1724788992417,210678
1724789023535,181123
1724789054652,222072
1724789085769,215892
1724789116886,208710
1724789148006,208363
1724789179123,205727
1724789210241,200872
1724789241359,217069
1724789272475,212580
1724789303595,219057
1724789334712,208482
1724789365827,186890
1724789396944,211116
1724789428059,210022
1724789459176,179955
1724789490297,162106
1724789521422,159754
1724789552547,171921
1724789582628,225442
1724789613748,209194
1724789644867,215607
1724789675992,211675
1724789707110,188670
1724789738227,219985
1724789769343,189714
1724789800468,193594
1724789831591,211811
1724789862707,217288
1724789893823,215702
1724789924939,192713
1724789956058,198296
1724789987175,192756
1724790018295,204901
1724790049417,166681
1724790080543,175348
1724790111670,169890
1724790142798,134562
1724790174144,209114
1724790205280,215448
1724790236395,195213
1724790267516,227391
1724790298641,211498
1724790329760,214446
1724790360887,217429
1724790392004,202769
1724790423125,229777
1724790454249,221059
1724790485372,213718
1724790516491,219448
1724790547608,213450
1724790578731,214410
1724790609849,150226
1724790640969,187257
1724790672089,178287
1724790703216,167634
1724790734332,223657
1724790765461,207406
1724790796580,227352
1724790827698,206609
1724790858819,218314
1724790889934,210433
1724790921049,214560
1724790952166,212887
1724790983285,209896
1724791014403,189056
1724791045520,212822
1724791076635,153448
1724791107752,204489
1724791138871,210395
1724791170003,161115
1724791201129,170646
1724791232251,158777
1724791263369,167498
1724791294484,219019
1724791325599,200711
1724791356714,183335
1724791387831,219827
1724791418945,238374
1724791450066,220984
1724791481183,213171
1724791512299,193172
1724791543417,211288
1724791574534,203853
1724791605650,216742
1724791636769,220093
1724791667892,213084
1724791699008,232839
1724791730127,150668
1724791761247,170298
1724791792367,176302
1724791823485,149858
1724791853617,204953
1724791884733,224526
1724791915856,193629
1724791946973,193155
1724791978094,207738
1724792009214,178568
1724792040334,211590
1724792071453,232791
1724792102570,198821
1724792133687,223809
1724792164803,222262
1724792195925,206402
1724792227048,226899
1724792258171,211327
1724792289296,161530
1724792320414,163526
1724792351536,176594
1724792382667,173249
1724792412713,204100
1724792443829,202423
1724792474946,209724
1724792506063,216481
1724792537180,207583
1724792568301,210843
1724792599419,202034
1724792630535,207363
1724792661652,216975
1724792692772,210522
1724792723892,209125
1724792755012,205062
1724792786126,216467
1724792817243,196749
1724792848358,148390
1724792879481,152458
1724792910606,148349
1724792941738,168107
1724792972865,147623
1724793004027,216901
1724793035151,235616
1724793066269,234380
1724793097386,183979
1724793128513,200224
1724793159630,171050
1724793190749,190635
1724793221873,194193
1724793252989,179167
1724793284109,193187
1724793315224,179251
1724793346342,203348
1724793377464,232210
1724793408583,200869
1724793439706,188727
1724793470822,179234
1724793501943,169849
1724793533080,170100
1724793564264,185703
1724793595381,204979
1724793626499,204427
1724793657617,222457
1724793688732,204297
1724793719847,213530
1724793750966,210331
1724793782082,184686
1724793813198,214859
1724793844313,186195
1724793875430,213249
1724793906547,216406
1724793937676,218184
1724793968793,208063
1724793999910,194744
1724794031028,173880
1724794062151,180927
1724794093279,168853
1724794123433,200664
1724794154551,202278
1724794185669,214573
1724794216786,208867
1724794247908,205816
1724794279025,150866
1724794310140,212562
1724794341259,179670
1724794372374,207091
1724794403497,202742
1724794434615,210692
1724794465733,212208
1724794496849,202382
1724794527966,214439
1724794559083,221620
1724794590208,170790
